"isDisabled","ref","type","baseWeapon","baseMods","supportedAttachments","lootTags","startingLevel","tier","pingCommsAction","fakeAmmoIcon","icon","pickupModel","skinOverride","attachSound","pickupSound_1p","pickupSound_3p","carrySound","pickupString","desc","countPerDrop","inventorySlotCount","netInt","passive","endorsementRef","minPVPCurrency","maxPVPCurrency","scrapValue","droppodRotate","conditional","isDynamic","pretendsToBeBlank","floorSpawnCategory","restrictFromSling","hideFromDeathbox","hideFromBlackMarket","requestCommsAction","cosmeticSkinOverride","brandAsset","collabCharacter"
false,"hopup_dual_loader","attachment","","","","FakeHopup LockedHopup",0,4,"PING_ATTACHMENT_HOPUP_DUAL_SHELL","","rui/pilot_loadout/mods/hopup_dualshell","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"",false,false,false,"","","",""
false,"hopup_headshot_dmg","attachment","","","","FakeHopup LockedHopup",0,4,"PING_ATTACHMENT_HOPUP_HEADSHOT_DMG","","rui/pilot_loadout/mods/hopup_skullpiercer","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"",false,false,false,"","","",""
false,"hopup_headshot_dmg_elite","attachment","","","","FakeHopup",0,4,"PING_ATTACHMENT_HOPUP_HEADSHOT_DMG","","rui/pilot_loadout/mods/hopup_skullpiercer","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"EVENT",false,false,false,"","","",""
false,"hopup_headshot_dmg_elite_ghorse","attachment","","","","FakeHopup",0,4,"PING_ATTACHMENT_HOPUP_HEADSHOT_DMG","","rui/pilot_loadout/mods/hopup_skullpiercer","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"EVENT",false,false,false,"","","",""
false,"hopup_shield_breaker","attachment","","","","",0,4,"PING_ATTACHMENT_HOPUP_SHIELD_BREAKER","","rui/pilot_loadout/mods/hopup_shield_breaker","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"",false,false,false,"","","",""
false,"hopup_unshielded_dmg","attachment","","","","",0,4,"PING_ATTACHMENT_HOPUP_UNSHIELDED_DMG","","rui/pilot_loadout/mods/hopup_unshielded_dmg","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"",false,false,false,"","","",""
false,"hopup_double_tap","attachment","","","","FakeHopup LockedHopup",0,4,"PING_ATTACHMENT_HOPUP_DOUBLE_TAP","","rui/pilot_loadout/mods/hopup_doubletap","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"EVENT",false,false,false,"","","",""
true,"hopup_paintball","attachment","","","","",0,1,"PING_ATTACHMENT_HOPUP_PAINTBALL","","rui/pilot_loadout/mods/hopup_graffiti","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"",false,false,false,"","","",""
true,"paintball","attachment","","","","FakeHopup",0,4,"","","rui/pilot_loadout/mods/hopup_graffiti","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"",false,false,false,"","","",""
true,"hopup_quickdraw_holster","attachment","","","","FakeHopup LockedHopup",0,4,"PING_ATTACHMENT_HOPUP_QUICKDRAW_HOLSTER","","rui/pilot_loadout/mods/hopup_quickdraw_holster","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"",false,false,false,"","","",""
false,"hopup_shatter_rounds","attachment","","","","",0,4,"PING_ATTACHMENT_HOPUP_SHATTER_ROUNDS","","rui/pilot_loadout/mods/hopup_shatter_caps","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"",false,false,false,"","","",""
false,hopup_kinetic_loader,attachment,,,,,0,4,PING_ATTACHMENT_HOPUP_KINETIC_FEEDER,,rui/pilot_loadout/mods/hopup_kinetic_feeder,mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl,0,survival_loot_attach_stabilizer,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,,0,0,10,false,false,false,false,,false,false,false,,,,
false,hopup_smart_reload,attachment,,,,,0,4,PING_ATTACHMENT_HOPUP_SMART_RELOAD,,rui/pilot_loadout/mods/hopup_smart_reload,mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl,4,survival_loot_attach_stabilizer,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,,0,0,10,false,false,false,false,,false,false,false,,,,
true,"hopup_gunshield","attachment","","","","FakeHopup LockedHopup",0,4,"PING_ATTACHMENT_HOPUP_GUNSHIELD","","rui/pilot_loadout/mods/hopup_gunshield","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"CORE",false,false,false,"","","",""
false,"hopup_ultimate_accelerator","attachment","","","","FakeHopup LockedHopup",0,4,"","","rui/pilot_loadout/mods/hopup_accelerator","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"CORE",false,false,false,"","","",""
false,"hopup_brand_weapon_takeover","attachment","","","","FakeHopup LockedHopup",0,1,"","","rui/pilot_loadout/mods/hopup_autofire","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"CORE",false,false,false,"","","",""
// no server script for hopups: false,"hopup_paintball_elite","attachment","","","","FakeHopup LockedHopup",0,4,"PING_ATTACHMENT_HOPUP_PAINTBALL","","rui/pilot_loadout/mods/hopup_graffiti","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"",false,false,false,"","","",""
// no server script for hopups: false,"hopup_executioner","attachment","","","","FakeHopup LockedHopup",0,4,"","","rui/pilot_loadout/mods/hopup_executioner_lightning","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"",false,false,false,"","","",""
true,"dormant_hopup_gunshield","attachment","","","","DormantHopup FakeHopup LockedHopup",0,1,"","","rui/pilot_loadout/mods/hopup_gunshield","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"",false,true,true,"","","",""
false,"dormant_hopup_selectfire","attachment","","","","DormantHopup FakeHopup LockedHopup",0,1,"","","rui/pilot_loadout/mods/hopup_autofire","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"",false,true,true,"","","",""
true,"dormant_hopup_highcal_rounds","attachment","","","","DormantHopup FakeHopup LockedHopup",0,1,"","","rui/pilot_loadout/mods/hopup_anvilreceiver","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"",false,true,true,"","","",""
true,"dormant_hopup_headshot_dmg","attachment","","","","DormantHopup FakeHopup LockedHopup",0,1,"","","rui/pilot_loadout/mods/hopup_skullpiercer","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"",false,true,true,"","","",""
true,"dormant_hopup_ultimate_accelerator","attachment","","","","DormantHopup FakeHopup LockedHopup",0,1,"","","rui/pilot_loadout/mods/hopup_accelerator","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"",false,true,true,"","","",""
true,"dormant_hopup_quickdraw_holster","attachment","","","","DormantHopup FakeHopup LockedHopup",0,1,"","","rui/pilot_loadout/mods/hopup_quickdraw_holster","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"",false,true,true,"","","",""
false,"dormant_hopup_dual_loader","attachment","","","","DormantHopup FakeHopup LockedHopup",0,1,"","","rui/pilot_loadout/mods/hopup_dualshell","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"",false,true,true,"","","",""
false,"dormant_hopup_unshielded_dmg","attachment","","","","DormantHopup FakeHopup LockedHopup",0,1,"","","rui/pilot_loadout/mods/hopup_unshielded_dmg","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"",false,true,true,"","","",""
false,"dormant_hopup_shield_breaker","attachment","","","","DormantHopup FakeHopup LockedHopup",0,1,"","","rui/pilot_loadout/mods/hopup_shield_breaker","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"",false,true,true,"","","",""
false,"dormant_hopup_double_tap","attachment","","","","DormantHopup FakeHopup LockedHopup",0,1,"","","rui/pilot_loadout/mods/hopup_doubletap","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"",false,true,true,"","","",""
false,"dormant_hopup_turbocharger","attachment","","","","DormantHopup FakeHopup LockedHopup",0,1,"","","rui/pilot_loadout/mods/hopup_turbocharger","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"",false,true,true,"","","",""
// no server script for hopups: false,"dormant_hopup_paintball_elite","attachment","","","","DormantHopup FakeHopup LockedHopup",0,1,"","","rui/pilot_loadout/mods/hopup_graffiti","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"",false,true,true,"","","",""
// no server script for hopups: false,"dormant_hopup_executioner","attachment","","","","DormantHopup FakeHopup LockedHopup",0,1,"","","rui/pilot_loadout/mods/hopup_executioner_lightning","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"",false,true,true,"","","",""
// pickupModel substituted; not in this build: mdl\props\single_joint_props\loot_wep_node.rmdl
false,hopup_points_pickup,custom_pickup,,,,,0,2,PING_ITEM_HOPUP_POINTS,,rui/pilot_loadout/mods/hopup_cache,mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl,0,,Survival_Loot_Pickup_Locked_HopUps_1p,Survival_Loot_Pickup_Locked_HopUps_3p,,#DORMANT_HOPUP_POINT_PICKUP,#DORMANT_HOPUP_POINT_PICKUP_HINT,1,1,,,,0,0,10,false,false,false,false,CORE,false,true,true,,,,
// gadget row of this ref is the live type: false,"mp_ability_mobile_respawn_beacon","ordnance","","","","",0,2,"PING_RESPAWN_MOBILE","","rui/hud/gametype_icons/survival/mobile_respawn_beacon_icon","mdl/weapons/beacon_capsule_01/beacon_capsule_01.rmdl",0,"","Survival_Loot_Pickup_MobileRespawnBeacon_Capsule","Survival_Loot_Pickup_3p_MobileRespawnBeacon_Capsule","","#SURVIVAL_PICKUP_MOBILE_RESPAWN","#SURVIVAL_PICKUP_MOBILE_RESPAWN_HINT",1,1,"","","",0,0,5,true,true,false,false,"CORE",false,false,false,"","","",""
false,"data_knife","data_knife","","","","",0,5,"PING_ITEM_DATA_KNIFE","","rui/hud/gametype_icons/survival/data_knife","mdl/weapons_r5/loot/_master/w_loot_msc_keycard_v1.rmdl",0,"","survival_loot_pickup_VaultKey","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_DATA_KNIFE","#SURVIVAL_PICKUP_DATA_KNIFE_HINT",1,1,"","","",0,0,0,false,false,false,false,"",false,false,false,"","","",""
false,"s4t_item0","custom_pickup","","","","",0,5,"","","rui/menu/buttons/battlepass/weapon_charm","mdl/weapons_r5/loot/_master/w_loot_msc_keycard_v1.rmdl",0,"","survival_loot_pickup_VaultKey","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_S4T_ITEM0","#SURVIVAL_PICKUP_S4T_ITEM0_HINT",1,1,"","","",0,0,0,false,false,false,false,"",false,false,false,"","","",""
false,"treasure_box","custom_pickup","","","","",0,5,"PING_ITEM_TREASURE_BOX","","rui/hud/loot/loot_treasure_pack","mdl/weapons_r5/misc_pve/s5_treasure_box/w_s5_treasure_box.rmdl",7,"","Season51_loot_pickup_TreasurePack","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_TREASUREBOX","#SURVIVAL_PICKUP_TREASUREBOX_HINT",1,0,"","","",0,0,0,false,false,false,false,"",false,false,false,"","","",""
true,"doubler_flag","custom_pickup","","","","",0,3,"","","rui/hud/gametype_icons/survival/dna_station","mdl/props/arc_tool_sp/arc_tool_sp_animated.rmdl",0,"","survival_loot_pickup_ArcBlade","survival_loot_pickup_3p_ArcBlade","","#SURVIVAL_PICKUP_DOUBLER","#SURVIVAL_PICKUP_DOUBLER_HINT",1,1,"","","",0,0,0,false,false,false,false,"",false,false,false,"","","",""
true,"quadrupler_flag","custom_pickup","","","","",0,4,"","","rui/hud/gametype_icons/survival/dna_station","mdl/props/arc_tool_sp/arc_tool_sp_animated.rmdl",0,"","survival_loot_pickup_ArcBlade","survival_loot_pickup_3p_ArcBlade","","#SURVIVAL_PICKUP_QUADRUPLER","#SURVIVAL_PICKUP_QUADRUPLER_HINT",1,1,"","","",0,0,0,false,false,false,false,"",false,false,false,"","","",""
true,"mp_ability_void_ring","gadget","","","","",0,2,"PING_OFFHAND_VOID_RING","","rui/hud/gametype_icons/survival/void_ring_icon","mdl/props/void_ring/loot_void_ring.rmdl",0,"","Survival_Loot_Pickup_VoidRing","Survival_Loot_Pickup_3p_VoidRing","","#SURVIVAL_PICKUP_VOID_RING","#SURVIVAL_PICKUP_VOID_RING_HINT",2,2,"","","",0,0,5,false,true,false,false,"CORE",false,false,false,"","","",""
false,"mp_ability_mobile_respawn_beacon","gadget","","","","",0,2,"PING_LOOT_RESPAWN_MOBILE","","rui/hud/gametype_icons/survival/mobile_respawn_beacon_icon","mdl/weapons/beacon_capsule_01/beacon_capsule_01.rmdl",0,"","Survival_Loot_Pickup_MobileRespawnBeacon_Capsule","Survival_Loot_Pickup_3p_MobileRespawnBeacon_Capsule","","#SURVIVAL_PICKUP_MOBILE_RESPAWN","#SURVIVAL_PICKUP_MOBILE_RESPAWN_HINT",1,1,"","","",0,0,5,true,true,false,false,"CORE",false,false,false,"","","",""
false,"loot_marvin_arm","marvin_arm","","","","",0,4,"PING_ITEM_MARVIN_ARM","","rui/hud/loot/loot_marvin_arm","mdl/robotics_r5/marvin/marvin_base_v2_arm.rmdl",0,"","survival_loot_pickup_VaultKey","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_MARVIN_ARM","#SURVIVAL_PICKUP_MARVIN_ARM_HINT",1,1,"","","",0,0,0,false,false,false,false,"CORE",false,false,false,"","","",""
false,"ship_keycard","ship_keycard","","","","",0,5,"PING_ITEM_SHIP_KEYCARD","","rui/hud/gametype_icons/survival/data_knife","mdl/weapons_r5/loot/_master/w_loot_msc_keycard_v1.rmdl",0,"","survival_loot_pickup_VaultKey","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_SHIP_KEYCARD","#SURVIVAL_PICKUP_SHIP_KEYCARD_HINT",1,1,"","","",0,0,0,false,false,false,false,"CORE",false,false,false,"","","",""
false,"mp_ability_redeploy_balloon","gadget","","","","",0,2,"PING_LOOT_REDEPLOY_BALLOON","","rui/hud/evac_tower/evac_tower_loot","mdl/props/evac_tower_loot/evac_tower_loot.rmdl",0,"","Survival_Loot_Pickup_EvacTower_1P","Survival_Loot_Pickup_EvacTower_3P","","#SURVIVAL_PICKUP_REDEPLOY_BALLOON","#SURVIVAL_PICKUP_REDEPLOY_BALLOON_HINT",1,1,"","","",0,0,5,false,true,false,false,"CORE",false,false,false,"","","",""
false,"expired_banners","custom_pickup","","","","",0,5,"REPLY_RESPAWN_YES","","rui/hud/gametype_icons/survival/dna_station","mdl/props/ultimate_accelerant/ultimate_accelerant_banner_crafting.rmdl",0,"","Season51_loot_pickup_TreasurePack","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_CRAFTED_BANNER","#SURVIVAL_PICKUP_CRAFTED_BANNER_HINT",1,0,"","","",0,0,0,false,false,false,false,"",false,false,false,"","","",""
false,"black_market_banner","custom_pickup","","","","",0,5,"REPLY_RESPAWN_YES","","rui/hud/gametype_icons/survival/dna_station","mdl/props/ultimate_accelerant/ultimate_accelerant_banner_crafting.rmdl",0,"","Season51_loot_pickup_TreasurePack","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_BLACK_MARKET_BANNER","#SURVIVAL_PICKUP_CRAFTED_BANNER_HINT",1,0,"","","",0,0,0,false,false,false,false,"",false,true,false,"","","",""
false,"mp_weapon_titan_sword","main_weapon","","","","melee event_weapon",0,5,"PING_WEAPON_TITAN_SWORD","rui/hud/gametype_icons/survival/sur_ammo_buster_sword","","mdl/weapons/titansword/w_loot_titansword.rmdl",0,"","titansword_pickup_1p","titansword_pickup_3p","","#WPN_TITAN_SWORD","#WPN_TITAN_SWORD_DESC",1,1,"","","",0,0,20,true,false,false,false,"EVENT",true,false,false,"","","",""
false,"fr_nessie","collectable_nessie","","","","",0,5,"PING_COLLECTIBLE_NESSIE","","rui/gamemodes/tdm/tdm_squad_icon0_easteregg","mdl/props/nessie/nessie_april_fools.rmdl",0,"","AFLTM_Vocal_Wander","AFLTM_Vocal_Wander","","#SURVIVAL_PICKUP_NESSIE","#SURVIVAL_PICKUP_NESSIE_HINT",1,1,"","","",0,0,0,false,false,false,false,"CORE",false,true,true,"","","",""
false,"fr_nessie_yellow","collectable_nessie","","","","",0,5,"PING_COLLECTIBLE_NESSIE","","rui/gamemodes/tdm/tdm_squad_icon0_easteregg","mdl/props/nessie/nessie_april_fools.rmdl",1,"","AFLTM_Vocal_Wander","AFLTM_Vocal_Wander","","#SURVIVAL_PICKUP_NESSIE","#SURVIVAL_PICKUP_NESSIE_HINT",1,1,"","","",0,0,0,false,false,false,false,"",false,true,true,"","","",""
false,"fr_nessie_pink","collectable_nessie","","","","",0,5,"PING_COLLECTIBLE_NESSIE","","rui/gamemodes/tdm/tdm_squad_icon0_easteregg","mdl/props/nessie/nessie_april_fools.rmdl",2,"","AFLTM_Vocal_Wander","AFLTM_Vocal_Wander","","#SURVIVAL_PICKUP_NESSIE","#SURVIVAL_PICKUP_NESSIE_HINT",1,1,"","","",0,0,0,false,false,false,false,"",false,true,true,"","","",""
false,"fr_nessie_turquoise","collectable_nessie","","","","",0,5,"PING_COLLECTIBLE_NESSIE","","rui/gamemodes/tdm/tdm_squad_icon0_easteregg","mdl/props/nessie/nessie_april_fools.rmdl",3,"","AFLTM_Vocal_Wander","AFLTM_Vocal_Wander","","#SURVIVAL_PICKUP_NESSIE","#SURVIVAL_PICKUP_NESSIE_HINT",1,1,"","","",0,0,0,false,false,false,false,"",false,true,true,"","","",""
false,"fr_nessie_blue","collectable_nessie","","","","",0,5,"PING_COLLECTIBLE_NESSIE","","rui/gamemodes/tdm/tdm_squad_icon0_easteregg","mdl/props/nessie/nessie_april_fools.rmdl",4,"","AFLTM_Vocal_Wander","AFLTM_Vocal_Wander","","#SURVIVAL_PICKUP_NESSIE","#SURVIVAL_PICKUP_NESSIE_HINT",1,1,"","","",0,0,0,false,false,false,false,"",false,true,true,"","","",""
false,"fr_nessie_red","collectable_nessie","","","","",0,5,"PING_COLLECTIBLE_NESSIE","","rui/gamemodes/tdm/tdm_squad_icon0_easteregg","mdl/props/nessie/nessie_april_fools.rmdl",5,"","AFLTM_Vocal_Wander","AFLTM_Vocal_Wander","","#SURVIVAL_PICKUP_NESSIE","#SURVIVAL_PICKUP_NESSIE_HINT",1,1,"","","",0,0,0,false,false,false,false,"",false,true,true,"","","",""
false,"fr_nessie_moy","collectable_nessie","","","","",0,5,"PING_COLLECTIBLE_NESSIE","","rui/gamemodes/tdm/tdm_squad_icon0_easteregg","mdl/props/nessie/nessie_april_fools.rmdl",6,"","AFLTM_Vocal_Wander","AFLTM_Vocal_Wander","","#SURVIVAL_PICKUP_NESSIE","#SURVIVAL_PICKUP_NESSIE_HINT",1,1,"","","",0,0,0,false,false,false,false,"",false,true,true,"","","",""
false,"fr_nessie_large","collectable_nessie","","","","",0,5,"PING_COLLECTIBLE_NESSIE","","rui/gamemodes/tdm/tdm_squad_icon0_easteregg","mdl/props/nessie/nessie_april_fools_large.rmdl",0,"","AFLTM_Vocal_Wander","AFLTM_Vocal_Wander","","#SURVIVAL_PICKUP_NESSIE","#SURVIVAL_PICKUP_NESSIE_HINT",1,1,"","","",0,0,0,false,false,false,false,"",false,true,true,"","","",""
false,"fr_nessie_lavender","collectable_nessie","","","","",0,5,"PING_COLLECTIBLE_NESSIE","","rui/gamemodes/tdm/tdm_squad_icon0_easteregg","mdl/props/nessie/nessie_april_fools.rmdl",7,"","AFLTM_Vocal_Wander","AFLTM_Vocal_Wander","","#SURVIVAL_PICKUP_NESSIE","#SURVIVAL_PICKUP_NESSIE_HINT",1,1,"","","",0,0,0,false,false,false,false,"",false,true,true,"","","",""
false,"fr_nessie_white","collectable_nessie","","","","",0,5,"PING_COLLECTIBLE_NESSIE","","rui/gamemodes/tdm/tdm_squad_icon0_easteregg","mdl/props/nessie/nessie_april_fools.rmdl",8,"","AFLTM_Vocal_Wander","AFLTM_Vocal_Wander","","#SURVIVAL_PICKUP_NESSIE","#SURVIVAL_PICKUP_NESSIE_HINT",1,1,"","","",0,0,0,false,false,false,false,"",false,true,true,"","","",""
false,"fr_nessie_orange","collectable_nessie","","","","",0,5,"PING_COLLECTIBLE_NESSIE","","rui/gamemodes/tdm/tdm_squad_icon0_easteregg","mdl/props/nessie/nessie_april_fools.rmdl",9,"","AFLTM_Vocal_Wander","AFLTM_Vocal_Wander","","#SURVIVAL_PICKUP_NESSIE","#SURVIVAL_PICKUP_NESSIE_HINT",1,1,"","","",0,0,0,false,false,false,false,"",false,true,true,"","","",""
false,"fr_nessie_black","collectable_nessie","","","","",0,5,"PING_COLLECTIBLE_NESSIE","","rui/gamemodes/tdm/tdm_squad_icon0_easteregg","mdl/props/nessie/nessie_april_fools.rmdl",10,"","AFLTM_Vocal_Wander","AFLTM_Vocal_Wander","","#SURVIVAL_PICKUP_NESSIE","#SURVIVAL_PICKUP_NESSIE_HINT",1,1,"","","",0,0,0,false,false,false,false,"",false,true,true,"","","",""
false,"fr_nessie_gray","collectable_nessie","","","","",0,5,"PING_COLLECTIBLE_NESSIE","","rui/gamemodes/tdm/tdm_squad_icon0_easteregg","mdl/props/nessie/nessie_april_fools.rmdl",11,"","AFLTM_Vocal_Wander","AFLTM_Vocal_Wander","","#SURVIVAL_PICKUP_NESSIE","#SURVIVAL_PICKUP_NESSIE_HINT",1,1,"","","",0,0,0,false,false,false,false,"",false,true,true,"","","",""
// no mod block defined by any weapon in either build, cannot attach: true,"hopup_golden_horse_blue","attachment","","","","",0,2,"PING_ATTACHMENT_HOPUP_GOLDEN_HORSE","","rui/pilot_loadout/mods/hopup_golden_horse_blue","mdl/weapons_r5/loot/w_loot_misc_ragold_orb.rmdl",2,"survival_loot_attach_stabilizer","materia_equip_1P","materia_equip_3P","","","",1,1,"","","",0,0,10,false,false,false,false,"EVENT",false,false,false,"","","",""
// no mod block defined by any weapon in either build, cannot attach: true,"hopup_golden_horse_green","attachment","","","","",0,1,"PING_ATTACHMENT_HOPUP_GOLDEN_HORSE","","rui/pilot_loadout/mods/hopup_golden_horse_green","mdl/weapons_r5/loot/w_loot_misc_ragold_orb.rmdl",1,"survival_loot_attach_stabilizer","materia_equip_1P","materia_equip_3P","","","",1,1,"","","",0,0,10,false,false,false,false,"EVENT",false,false,false,"","","",""
// no mod block defined by any weapon in either build, cannot attach: true,"hopup_golden_horse_yellow","attachment","","","","",0,4,"PING_ATTACHMENT_HOPUP_GOLDEN_HORSE","","rui/pilot_loadout/mods/hopup_golden_horse_yellow","mdl/weapons_r5/loot/w_loot_misc_ragold_orb.rmdl",4,"survival_loot_attach_stabilizer","materia_equip_1P","materia_equip_3P","","","",1,1,"","","",0,0,10,false,false,false,false,"EVENT",false,false,false,"","","",""
